date,sig,city,temp_type,ticker,bet,line,first_seen_est,last_seen_est,end_seen_est,duration_seconds,scan_count,max_edge_pct,last_edge_pct,close_reason
2026-03-09,2026-03-09|KXHIGHTSFO-26MAR09-B65.5|BUY NO,San Francisco,high,KXHIGHTSFO-26MAR09-B65.5,BUY NO,65F to 66F,2026-03-09 06:04:00 AM EST,2026-03-09 06:16:00 AM EST,2026-03-09 06:20:00 AM EST,720,4,41.0,40.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTSEA-26MAR09-B46.5|BUY NO,Seattle,high,KXHIGHTSEA-26MAR09-B46.5,BUY NO,46F to 47F,2026-03-09 06:16:00 AM EST,2026-03-09 06:16:00 AM EST,2026-03-09 06:20:00 AM EST,0,1,44.0,44.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTHOU-26MAR09-B84.5|BUY NO,Houston,high,KXHIGHTHOU-26MAR09-B84.5,BUY NO,84F to 85F,2026-03-09 06:16:00 AM EST,2026-03-09 06:16:00 AM EST,2026-03-09 06:20:00 AM EST,0,1,25.0,25.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHCHI-26MAR09-B74.5|BUY NO,Chicago,high,KXHIGHCHI-26MAR09-B74.5,BUY NO,74F to 75F,2026-03-09 06:20:00 AM EST,2026-03-09 06:20:00 AM EST,2026-03-09 06:24:00 AM EST,0,1,32.0,32.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTSATX-26MAR09-T79|BUY NO,San Antonio,high,KXHIGHTSATX-26MAR09-T79,BUY NO,78F or below,2026-03-09 05:32:00 AM EST,2026-03-09 06:24:00 AM EST,2026-03-09 06:28:00 AM EST,3120,14,19.0,14.2,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTDC-26MAR09-T76|BUY NO,Washington DC,high,KXHIGHTDC-26MAR09-T76,BUY NO,77F or above,2026-03-09 06:04:00 AM EST,2026-03-09 06:24:00 AM EST,2026-03-09 06:28:00 AM EST,1200,6,32.0,32.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTBOS-26MAR09-T62|BUY YES,Boston,high,KXHIGHTBOS-26MAR09-T62,BUY YES,61F or below,2026-03-09 06:08:00 AM EST,2026-03-09 06:24:00 AM EST,2026-03-09 06:28:00 AM EST,960,5,39.19,39.19,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTLV-26MAR09-B77.5|BUY NO,Las Vegas,high,KXHIGHTLV-26MAR09-B77.5,BUY NO,77F to 78F,2026-03-09 06:12:00 AM EST,2026-03-09 06:24:00 AM EST,2026-03-09 06:28:00 AM EST,720,4,18.02,18.02,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHNY-26MAR09-T70|BUY NO,New York City,high,KXHIGHNY-26MAR09-T70,BUY NO,71F or above,2026-03-09 06:16:00 AM EST,2026-03-09 06:28:00 AM EST,2026-03-09 06:32:00 AM EST,720,4,41.0,41.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHPHIL-26MAR09-T73|BUY NO,Philadelphia,high,KXHIGHPHIL-26MAR09-T73,BUY NO,74F or above,2026-03-09 05:52:00 AM EST,2026-03-09 06:32:00 AM EST,2026-03-09 06:36:00 AM EST,2400,11,53.0,48.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHMIA-26MAR09-B84.5|BUY NO,Miami,high,KXHIGHMIA-26MAR09-B84.5,BUY NO,84F to 85F,2026-03-09 06:20:00 AM EST,2026-03-09 06:32:00 AM EST,2026-03-09 06:36:00 AM EST,720,4,63.0,63.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTNOLA-26MAR09-B84.5|BUY NO,New Orleans,high,KXHIGHTNOLA-26MAR09-B84.5,BUY NO,84F to 85F,2026-03-09 06:24:00 AM EST,2026-03-09 06:32:00 AM EST,2026-03-09 06:36:00 AM EST,480,3,34.0,32.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHAUS-26MAR09-B85.5|BUY NO,Austin,high,KXHIGHAUS-26MAR09-B85.5,BUY NO,85F to 86F,2026-03-09 06:04:00 AM EST,2026-03-09 06:36:00 AM EST,2026-03-09 06:40:00 AM EST,1920,9,9.0,9.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTHOU-26MAR09-B82.5|BUY NO,Houston,high,KXHIGHTHOU-26MAR09-B82.5,BUY NO,82F to 83F,2026-03-09 06:20:00 AM EST,2026-03-09 06:36:00 AM EST,2026-03-09 06:40:00 AM EST,960,5,42.0,42.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTSFO-26MAR09-B65.5|BUY NO,San Francisco,high,KXHIGHTSFO-26MAR09-B65.5,BUY NO,65F to 66F,2026-03-09 06:24:00 AM EST,2026-03-09 06:36:00 AM EST,2026-03-09 06:40:00 AM EST,720,4,41.0,40.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHNY-26MAR09-B69.5|BUY NO,New York City,high,KXHIGHNY-26MAR09-B69.5,BUY NO,69F to 70F,2026-03-09 06:36:00 AM EST,2026-03-09 06:36:00 AM EST,2026-03-09 06:40:00 AM EST,0,1,40.0,40.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTSATX-26MAR09-T79|BUY NO,San Antonio,high,KXHIGHTSATX-26MAR09-T79,BUY NO,78F or below,2026-03-09 06:36:00 AM EST,2026-03-09 06:36:00 AM EST,2026-03-09 06:40:00 AM EST,0,1,14.2,14.2,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTDC-26MAR09-B75.5|BUY NO,Washington DC,high,KXHIGHTDC-26MAR09-B75.5,BUY NO,75F to 76F,2026-03-09 06:28:00 AM EST,2026-03-09 06:40:00 AM EST,2026-03-09 06:46:00 AM EST,720,4,32.0,32.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTBOS-26MAR09-T62|BUY YES,Boston,high,KXHIGHTBOS-26MAR09-T62,BUY YES,61F or below,2026-03-09 06:32:00 AM EST,2026-03-09 06:40:00 AM EST,2026-03-09 06:46:00 AM EST,480,3,39.99,39.19,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHPHIL-26MAR09-T73|BUY NO,Philadelphia,high,KXHIGHPHIL-26MAR09-T73,BUY NO,74F or above,2026-03-09 06:40:00 AM EST,2026-03-09 06:40:00 AM EST,2026-03-09 06:46:00 AM EST,0,1,47.0,47.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTOKC-26MAR09-B87.5|BUY NO,Oklahoma City,high,KXHIGHTOKC-26MAR09-B87.5,BUY NO,87F to 88F,2026-03-09 06:08:00 AM EST,2026-03-09 06:50:00 AM EST,2026-03-09 06:54:00 AM EST,2520,11,39.0,39.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHPHIL-26MAR09-T73|BUY NO,Philadelphia,high,KXHIGHPHIL-26MAR09-T73,BUY NO,74F or above,2026-03-09 06:50:00 AM EST,2026-03-09 06:50:00 AM EST,2026-03-09 06:54:00 AM EST,0,1,51.0,51.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTBOS-26MAR09-T62|BUY YES,Boston,high,KXHIGHTBOS-26MAR09-T62,BUY YES,61F or below,2026-03-09 06:50:00 AM EST,2026-03-09 06:50:00 AM EST,2026-03-09 06:54:00 AM EST,0,1,39.19,39.19,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHAUS-26MAR09-B85.5|BUY NO,Austin,high,KXHIGHAUS-26MAR09-B85.5,BUY NO,85F to 86F,2026-03-09 06:50:00 AM EST,2026-03-09 06:50:00 AM EST,2026-03-09 06:54:00 AM EST,0,1,9.0,9.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTPHX-26MAR09-B83.5|BUY NO,Phoenix,high,KXHIGHTPHX-26MAR09-B83.5,BUY NO,83F to 84F,2026-03-09 02:45:00 AM EST,2026-03-09 06:54:00 AM EST,2026-03-09 06:58:00 AM EST,14940,62,24.0,23.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTDC-26MAR09-T76|BUY NO,Washington DC,high,KXHIGHTDC-26MAR09-T76,BUY NO,77F or above,2026-03-09 06:46:00 AM EST,2026-03-09 06:54:00 AM EST,2026-03-09 06:58:00 AM EST,480,3,37.0,37.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTPHX-26MAR09-B81.5|BUY NO,Phoenix,high,KXHIGHTPHX-26MAR09-B81.5,BUY NO,81F to 82F,2026-03-09 06:58:00 AM EST,2026-03-09 06:58:00 AM EST,2026-03-09 07:05:00 AM EST,0,1,8.42,8.42,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHAUS-26MAR09-B85.5|BUY NO,Austin,high,KXHIGHAUS-26MAR09-B85.5,BUY NO,85F to 86F,2026-03-09 07:05:00 AM EST,2026-03-09 07:05:00 AM EST,2026-03-09 07:09:00 AM EST,0,1,19.0,19.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHLAX-26MAR09-B69.5|BUY NO,Los Angeles,high,KXHIGHLAX-26MAR09-B69.5,BUY NO,69F to 70F,2026-03-09 06:24:00 AM EST,2026-03-09 07:09:00 AM EST,2026-03-09 07:13:00 AM EST,2700,11,39.0,38.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTBOS-26MAR09-T62|BUY YES,Boston,high,KXHIGHTBOS-26MAR09-T62,BUY YES,61F or below,2026-03-09 07:05:00 AM EST,2026-03-09 07:09:00 AM EST,2026-03-09 07:13:00 AM EST,240,2,39.19,39.19,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHPHIL-26MAR09-T73|BUY NO,Philadelphia,high,KXHIGHPHIL-26MAR09-T73,BUY NO,74F or above,2026-03-09 07:09:00 AM EST,2026-03-09 07:09:00 AM EST,2026-03-09 07:13:00 AM EST,0,1,57.0,57.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHAUS-26MAR09-B85.5|BUY NO,Austin,high,KXHIGHAUS-26MAR09-B85.5,BUY NO,85F to 86F,2026-03-09 07:17:00 AM EST,2026-03-09 07:17:00 AM EST,2026-03-09 07:21:00 AM EST,0,1,16.0,16.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTHOU-26MAR09-B82.5|BUY NO,Houston,high,KXHIGHTHOU-26MAR09-B82.5,BUY NO,82F to 83F,2026-03-09 06:58:00 AM EST,2026-03-09 07:21:00 AM EST,2026-03-09 07:25:00 AM EST,1380,6,45.0,44.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHMIA-26MAR09-B84.5|BUY NO,Miami,high,KXHIGHMIA-26MAR09-B84.5,BUY NO,84F to 85F,2026-03-09 06:40:00 AM EST,2026-03-09 07:25:00 AM EST,2026-03-09 07:29:00 AM EST,2700,11,63.0,61.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHNY-26MAR09-T70|BUY NO,New York City,high,KXHIGHNY-26MAR09-T70,BUY NO,71F or above,2026-03-09 06:46:00 AM EST,2026-03-09 07:25:00 AM EST,2026-03-09 07:29:00 AM EST,2340,10,53.0,50.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTSATX-26MAR09-T79|BUY NO,San Antonio,high,KXHIGHTSATX-26MAR09-T79,BUY NO,78F or below,2026-03-09 07:21:00 AM EST,2026-03-09 07:29:00 AM EST,2026-03-09 07:34:00 AM EST,480,3,23.8,23.8,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHCHI-26MAR09-B74.5|BUY NO,Chicago,high,KXHIGHCHI-26MAR09-B74.5,BUY NO,74F to 75F,2026-03-09 06:28:00 AM EST,2026-03-09 07:34:00 AM EST,2026-03-09 07:38:00 AM EST,3960,16,38.0,37.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTDC-26MAR09-T76|BUY NO,Washington DC,high,KXHIGHTDC-26MAR09-T76,BUY NO,77F or above,2026-03-09 07:05:00 AM EST,2026-03-09 07:38:00 AM EST,2026-03-09 07:42:00 AM EST,1980,9,39.0,35.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTBOS-26MAR09-T62|BUY YES,Boston,high,KXHIGHTBOS-26MAR09-T62,BUY YES,61F or below,2026-03-09 07:17:00 AM EST,2026-03-09 07:38:00 AM EST,2026-03-09 07:42:00 AM EST,1260,6,42.39,42.39,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTLV-26MAR09-B77.5|BUY NO,Las Vegas,high,KXHIGHTLV-26MAR09-B77.5,BUY NO,77F to 78F,2026-03-09 06:46:00 AM EST,2026-03-09 07:42:00 AM EST,2026-03-09 07:46:00 AM EST,3360,14,20.42,18.82,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTPHX-26MAR09-B83.5|BUY NO,Phoenix,high,KXHIGHTPHX-26MAR09-B83.5,BUY NO,83F to 84F,2026-03-09 07:05:00 AM EST,2026-03-09 07:42:00 AM EST,2026-03-09 07:46:00 AM EST,2220,10,21.0,19.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTDC-26MAR09-B75.5|BUY NO,Washington DC,high,KXHIGHTDC-26MAR09-B75.5,BUY NO,75F to 76F,2026-03-09 07:42:00 AM EST,2026-03-09 07:42:00 AM EST,2026-03-09 07:46:00 AM EST,0,1,35.0,35.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTOKC-26MAR09-B87.5|BUY NO,Oklahoma City,high,KXHIGHTOKC-26MAR09-B87.5,BUY NO,87F to 88F,2026-03-09 07:38:00 AM EST,2026-03-09 07:46:00 AM EST,2026-03-09 07:50:00 AM EST,480,3,36.0,36.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTSATX-26MAR09-T79|BUY NO,San Antonio,high,KXHIGHTSATX-26MAR09-T79,BUY NO,78F or below,2026-03-09 07:46:00 AM EST,2026-03-09 07:46:00 AM EST,2026-03-09 07:50:00 AM EST,0,1,22.2,22.2,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHPHIL-26MAR09-T73|BUY NO,Philadelphia,high,KXHIGHPHIL-26MAR09-T73,BUY NO,74F or above,2026-03-09 07:46:00 AM EST,2026-03-09 07:50:00 AM EST,2026-03-09 07:54:00 AM EST,240,2,57.0,57.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHAUS-26MAR09-B81.5|BUY NO,Austin,high,KXHIGHAUS-26MAR09-B81.5,BUY NO,81F to 82F,2026-03-09 07:50:00 AM EST,2026-03-09 07:50:00 AM EST,2026-03-09 07:54:00 AM EST,0,1,11.65,11.65,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTDAL-26MAR09-B83.5|BUY NO,Dallas,high,KXHIGHTDAL-26MAR09-B83.5,BUY NO,83F to 84F,2026-03-09 06:32:00 AM EST,2026-03-09 07:58:00 AM EST,2026-03-09 08:02:00 AM EST,5160,21,39.0,36.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHLAX-26MAR09-B69.5|BUY NO,Los Angeles,high,KXHIGHLAX-26MAR09-B69.5,BUY NO,69F to 70F,2026-03-09 07:17:00 AM EST,2026-03-09 07:58:00 AM EST,2026-03-09 08:02:00 AM EST,2460,11,38.0,37.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTNOLA-26MAR09-B84.5|BUY NO,New Orleans,high,KXHIGHTNOLA-26MAR09-B84.5,BUY NO,84F to 85F,2026-03-09 07:29:00 AM EST,2026-03-09 07:58:00 AM EST,2026-03-09 08:02:00 AM EST,1740,8,35.0,34.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHMIA-26MAR09-B84.5|BUY NO,Miami,high,KXHIGHMIA-26MAR09-B84.5,BUY NO,84F to 85F,2026-03-09 07:34:00 AM EST,2026-03-09 07:58:00 AM EST,2026-03-09 08:02:00 AM EST,1440,7,62.0,62.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTSFO-26MAR09-B65.5|BUY NO,San Francisco,high,KXHIGHTSFO-26MAR09-B65.5,BUY NO,65F to 66F,2026-03-09 06:46:00 AM EST,2026-03-09 08:02:00 AM EST,2026-03-09 08:07:00 AM EST,4560,19,42.0,42.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTSATX-26MAR09-T79|BUY NO,San Antonio,high,KXHIGHTSATX-26MAR09-T79,BUY NO,78F or below,2026-03-09 07:54:00 AM EST,2026-03-09 08:02:00 AM EST,2026-03-09 08:07:00 AM EST,480,3,23.8,17.4,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHAUS-26MAR09-B81.5|BUY NO,Austin,high,KXHIGHAUS-26MAR09-B81.5,BUY NO,81F to 82F,2026-03-09 07:58:00 AM EST,2026-03-09 08:02:00 AM EST,2026-03-09 08:07:00 AM EST,240,2,10.85,9.25,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTBOS-26MAR09-T62|BUY YES,Boston,high,KXHIGHTBOS-26MAR09-T62,BUY YES,61F or below,2026-03-09 08:02:00 AM EST,2026-03-09 08:02:00 AM EST,2026-03-09 08:07:00 AM EST,0,1,43.19,43.19,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTOKC-26MAR09-B87.5|BUY NO,Oklahoma City,high,KXHIGHTOKC-26MAR09-B87.5,BUY NO,87F to 88F,2026-03-09 08:02:00 AM EST,2026-03-09 08:02:00 AM EST,2026-03-09 08:07:00 AM EST,0,1,36.0,36.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTDC-26MAR09-B75.5|BUY NO,Washington DC,high,KXHIGHTDC-26MAR09-B75.5,BUY NO,75F to 76F,2026-03-09 08:02:00 AM EST,2026-03-09 08:02:00 AM EST,2026-03-09 08:07:00 AM EST,0,1,35.0,35.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTSEA-26MAR09-B46.5|BUY NO,Seattle,high,KXHIGHTSEA-26MAR09-B46.5,BUY NO,46F to 47F,2026-03-09 06:46:00 AM EST,2026-03-09 08:07:00 AM EST,2026-03-09 08:14:39 AM EST,4860,20,44.0,43.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHLAX-26MAR09-B69.5|BUY NO,Los Angeles,high,KXHIGHLAX-26MAR09-B69.5,BUY NO,69F to 70F,2026-03-09 08:07:00 AM EST,2026-03-09 08:14:39 AM EST,2026-03-09 08:21:04 AM EST,460,2,38.0,37.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTBOS-26MAR09-T62|BUY YES,Boston,high,KXHIGHTBOS-26MAR09-T62,BUY YES,61F or below,2026-03-09 08:14:39 AM EST,2026-03-09 08:14:39 AM EST,2026-03-09 08:21:04 AM EST,0,1,43.19,43.19,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTDAL-26MAR09-B83.5|BUY NO,Dallas,high,KXHIGHTDAL-26MAR09-B83.5,BUY NO,83F to 84F,2026-03-09 08:14:39 AM EST,2026-03-09 08:14:39 AM EST,2026-03-09 08:21:04 AM EST,0,1,35.0,35.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHAUS-26MAR09-B85.5|BUY NO,Austin,high,KXHIGHAUS-26MAR09-B85.5,BUY NO,85F to 86F,2026-03-09 08:14:39 AM EST,2026-03-09 08:14:39 AM EST,2026-03-09 08:21:04 AM EST,0,1,8.0,8.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTLV-26MAR09-B77.5|BUY NO,Las Vegas,high,KXHIGHTLV-26MAR09-B77.5,BUY NO,77F to 78F,2026-03-09 07:50:00 AM EST,2026-03-09 08:21:04 AM EST,2026-03-09 08:26:34 AM EST,1865,7,19.62,19.62,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTNOLA-26MAR09-B84.5|BUY NO,New Orleans,high,KXHIGHTNOLA-26MAR09-B84.5,BUY NO,84F to 85F,2026-03-09 08:07:00 AM EST,2026-03-09 08:21:04 AM EST,2026-03-09 08:26:34 AM EST,845,3,35.0,35.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHAUS-26MAR09-B81.5|BUY NO,Austin,high,KXHIGHAUS-26MAR09-B81.5,BUY NO,81F to 82F,2026-03-09 08:21:04 AM EST,2026-03-09 08:21:04 AM EST,2026-03-09 08:26:34 AM EST,0,1,8.45,8.45,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTSEA-26MAR09-B46.5|BUY NO,Seattle,high,KXHIGHTSEA-26MAR09-B46.5,BUY NO,46F to 47F,2026-03-09 08:26:34 AM EST,2026-03-09 08:26:34 AM EST,2026-03-09 08:30:32 AM EST,0,1,43.0,43.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTATL-26MAR09-B79.5|BUY NO,Atlanta,high,KXHIGHTATL-26MAR09-B79.5,BUY NO,79F to 80F,2026-03-09 05:17:00 AM EST,2026-03-09 08:30:32 AM EST,2026-03-09 08:35:00 AM EST,11613,45,31.0,31.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTPHX-26MAR09-B83.5|BUY NO,Phoenix,high,KXHIGHTPHX-26MAR09-B83.5,BUY NO,83F to 84F,2026-03-09 07:58:00 AM EST,2026-03-09 08:30:32 AM EST,2026-03-09 08:35:00 AM EST,1953,7,21.0,20.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHMIA-26MAR09-B84.5|BUY NO,Miami,high,KXHIGHMIA-26MAR09-B84.5,BUY NO,84F to 85F,2026-03-09 08:14:39 AM EST,2026-03-09 08:30:32 AM EST,2026-03-09 08:35:00 AM EST,953,4,56.0,56.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHLAX-26MAR09-B69.5|BUY NO,Los Angeles,high,KXHIGHLAX-26MAR09-B69.5,BUY NO,69F to 70F,2026-03-09 08:30:32 AM EST,2026-03-09 08:30:32 AM EST,2026-03-09 08:35:00 AM EST,0,1,37.0,37.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHAUS-26MAR09-B81.5|BUY NO,Austin,high,KXHIGHAUS-26MAR09-B81.5,BUY NO,81F to 82F,2026-03-09 08:30:32 AM EST,2026-03-09 08:30:32 AM EST,2026-03-09 08:35:00 AM EST,0,1,7.65,7.65,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTSFO-26MAR09-B65.5|BUY NO,San Francisco,high,KXHIGHTSFO-26MAR09-B65.5,BUY NO,65F to 66F,2026-03-09 08:26:34 AM EST,2026-03-09 08:35:00 AM EST,2026-03-09 08:39:00 AM EST,506,3,40.0,39.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTSATX-26MAR09-T79|BUY NO,San Antonio,high,KXHIGHTSATX-26MAR09-T79,BUY NO,78F or below,2026-03-09 08:35:00 AM EST,2026-03-09 08:35:00 AM EST,2026-03-09 08:39:00 AM EST,0,1,12.6,12.6,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHNY-26MAR09-T70|BUY NO,New York City,high,KXHIGHNY-26MAR09-T70,BUY NO,71F or above,2026-03-09 07:38:00 AM EST,2026-03-09 08:39:00 AM EST,2026-03-09 08:41:53 AM EST,3660,14,59.0,54.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHAUS-26MAR09-B85.5|BUY NO,Austin,high,KXHIGHAUS-26MAR09-B85.5,BUY NO,85F to 86F,2026-03-09 08:35:00 AM EST,2026-03-09 08:39:00 AM EST,2026-03-09 08:41:53 AM EST,240,2,8.0,8.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTDAL-26MAR09-B83.5|BUY NO,Dallas,high,KXHIGHTDAL-26MAR09-B83.5,BUY NO,83F to 84F,2026-03-09 08:26:34 AM EST,2026-03-09 08:41:53 AM EST,2026-03-09 08:46:00 AM EST,920,5,36.0,35.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTNOLA-26MAR09-B84.5|BUY NO,New Orleans,high,KXHIGHTNOLA-26MAR09-B84.5,BUY NO,84F to 85F,2026-03-09 08:46:00 AM EST,2026-03-09 08:46:00 AM EST,2026-03-09 08:50:00 AM EST,0,1,30.0,30.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTBOS-26MAR09-T62|BUY YES,Boston,high,KXHIGHTBOS-26MAR09-T62,BUY YES,61F or below,2026-03-09 08:35:00 AM EST,2026-03-09 08:50:00 AM EST,2026-03-09 08:54:00 AM EST,900,5,43.18,35.79,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTSATX-26MAR09-T79|BUY NO,San Antonio,high,KXHIGHTSATX-26MAR09-T79,BUY NO,78F or below,2026-03-09 08:41:53 AM EST,2026-03-09 08:50:00 AM EST,2026-03-09 08:54:00 AM EST,486,3,19.8,9.61,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTHOU-26MAR09-B82.5|BUY NO,Houston,high,KXHIGHTHOU-26MAR09-B82.5,BUY NO,82F to 83F,2026-03-09 08:02:00 AM EST,2026-03-09 08:54:00 AM EST,2026-03-09 08:58:00 AM EST,3120,12,51.0,50.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTLV-26MAR09-B77.5|BUY NO,Las Vegas,high,KXHIGHTLV-26MAR09-B77.5,BUY NO,77F to 78F,2026-03-09 08:46:00 AM EST,2026-03-09 08:54:00 AM EST,2026-03-09 08:58:00 AM EST,480,3,20.32,20.32,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTDAL-26MAR09-B83.5|BUY NO,Dallas,high,KXHIGHTDAL-26MAR09-B83.5,BUY NO,83F to 84F,2026-03-09 08:50:00 AM EST,2026-03-09 08:54:00 AM EST,2026-03-09 08:58:00 AM EST,240,2,36.0,36.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTOKC-26MAR09-B87.5|BUY NO,Oklahoma City,high,KXHIGHTOKC-26MAR09-B87.5,BUY NO,87F to 88F,2026-03-09 08:14:39 AM EST,2026-03-09 08:58:00 AM EST,2026-03-09 09:04:00 AM EST,2600,11,41.0,41.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHLAX-26MAR09-B69.5|BUY NO,Los Angeles,high,KXHIGHLAX-26MAR09-B69.5,BUY NO,69F to 70F,2026-03-09 08:39:00 AM EST,2026-03-09 08:58:00 AM EST,2026-03-09 09:04:00 AM EST,1140,6,38.0,37.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTSFO-26MAR09-B65.5|BUY NO,San Francisco,high,KXHIGHTSFO-26MAR09-B65.5,BUY NO,65F to 66F,2026-03-09 08:41:53 AM EST,2026-03-09 08:58:00 AM EST,2026-03-09 09:04:00 AM EST,966,5,40.0,11.24,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHNY-26MAR09-T70|BUY NO,New York City,high,KXHIGHNY-26MAR09-T70,BUY NO,71F or above,2026-03-09 08:50:00 AM EST,2026-03-09 08:58:00 AM EST,2026-03-09 09:04:00 AM EST,480,3,54.0,53.0,edge_dropped_or_filtered
2026-03-09,2026-03-09|KXHIGHTNOLA-26MAR09-B84.5|BUY NO,New Orleans,high,KXHIGHTNOLA-26MAR09-B84.5,BUY NO,84F to 85F,2026-03-09 08:58:00 AM EST,2026-03-09 08:58:00 AM EST,2026-03-09 09:04:00 AM EST,0,1,31.0,31.0,edge_dropped_or_filtered
